Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	S1Mutations	S2Mutations	S3Mutations	BirthRate	MigrationRate	OriginTime	Descendants
0	20169	20735	527	8	0	1	341	140	130	79	2.433946	0.000088	19.509663	1
0	20625	20739	855	9	0	1	448	180	160	117	5.668297	0.000088	19.509974	3
0	21558	21728	915	9	0	1	452	162	174	125	5.134372	0.000088	19.730612	2
0	20945	20987	936	10	0	1	484	190	178	126	4.451835	0.000088	19.567348	2
1	21485	21782	879	10	0	0	484	194	179	121	3.687848	0.000088	19.742008	1
0	20333	20751	902	9	0	1	454	188	167	108	5.289668	0.000088	19.513252	7
0	20222	20753	725	9	0	1	420	159	149	121	5.123222	0.000088	19.514046	10
0	20531	20755	805	10	0	1	457	187	161	119	3.520433	0.000088	19.514198	6
0	20453	20757	633	9	0	1	480	184	182	123	3.761056	0.000088	19.514214	8
0	20452	21475	633	9	0	1	480	187	178	124	3.761056	0.000088	19.670641	1
0	20680	20761	731	12	0	1	534	213	189	144	5.147478	0.000088	19.514336	1
0	20668	21103	713	8	0	1	426	159	152	123	5.445080	0.000088	19.589268	2
0	19625	20833	754	9	0	1	432	171	150	120	3.716587	0.000088	19.529758	4
0	20850	21891	628	7	0	1	452	171	162	126	4.674664	0.000088	19.762142	2
0	20644	20773	916	8	0	1	421	158	152	119	4.701440	0.000088	19.516027	4
0	19561	21023	799	10	0	1	448	164	171	123	5.409605	0.000088	19.574409	2
0	20636	20784	633	9	0	1	452	178	165	118	3.761056	0.000088	19.517689	3
0	20497	20786	883	13	0	1	551	224	187	153	5.272857	0.000088	19.518084	2
0	20313	20788	628	7	0	1	424	169	153	109	4.674664	0.000088	19.518156	2
0	20657	21502	799	10	0	1	457	163	176	128	5.409605	0.000088	19.679750	2
0	20826	21125	770	8	0	1	412	153	151	116	4.698270	0.000088	19.596863	5
0	19811	20793	822	8	0	1	422	161	156	113	4.776417	0.000088	19.519455	3
0	19811	20794	822	8	0	1	422	160	158	112	4.776417	0.000088	19.519455	1
0	21435	21536	805	10	0	1	478	187	173	128	3.520433	0.000088	19.687710	8
0	20536	20921	725	9	0	1	434	153	162	128	5.123222	0.000088	19.553009	1
1	21267	21632	883	13	0	0	562	225	196	154	5.272857	0.000088	19.708380	1
1	21737	22348	358	8	0	0	417	168	144	113	3.365728	0.000088	19.864408	1
0	20758	20894	858	9	0	1	458	181	165	121	5.425762	0.000088	19.546804	2
1	21962	22539	692	10	0	0	506	197	184	135	3.501280	0.000088	19.905157	1
0	20906	20983	852	10	0	1	422	165	152	115	3.514890	0.000088	19.567017	1
0	21735	21816	673	9	0	1	442	178	156	117	3.413214	0.000088	19.750900	2
0	20285	20818	754	9	0	1	434	176	148	119	3.716587	0.000088	19.522163	2
1	20691	21990	358	8	0	0	467	186	157	132	3.365728	0.000088	19.782703	1
0	20287	20824	731	12	0	1	506	205	176	137	5.147478	0.000088	19.524065	2
0	20635	20826	770	8	0	1	407	152	148	115	4.698270	0.000088	19.524246	5
0	20815	20828	790	10	0	1	422	175	153	104	3.919246	0.000088	19.527813	1
0	21046	21847	628	7	0	1	441	166	162	120	4.674664	0.000088	19.755650	2
0	19215	20832	358	8	0	1	403	160	143	108	3.365728	0.000088	19.528931	1
0	21845	21893	731	12	0	1	519	211	181	139	5.147478	0.000088	19.762411	2
0	20930	21249	643	8	0	1	422	168	165	97	3.046848	0.000088	19.624725	2
1	21506	22285	358	8	0	0	458	181	159	126	3.365728	0.000088	19.848871	1
0	20649	20840	929	8	0	1	456	172	169	123	5.053802	0.000088	19.531958	1
0	20476	20841	930	13	0	1	517	207	181	142	5.234832	0.000088	19.531960	13
0	20700	20977	922	11	0	1	450	163	169	129	5.581295	0.000088	19.565590	4
0	20772	20847	926	9	0	1	428	163	154	120	4.894081	0.000088	19.533430	2
0	22168	22180	628	7	0	1	473	193	164	123	4.674664	0.000088	19.828560	2
0	20466	20851	628	7	0	1	443	168	159	123	4.674664	0.000088	19.535540	2
0	20516	20853	809	8	0	1	427	159	161	115	5.092616	0.000088	19.535969	3
0	20755	20855	805	10	0	1	462	188	163	121	3.520433	0.000088	19.536085	5
0	20323	20857	901	10	0	1	473	186	175	122	3.807865	0.000088	19.536394	1
0	20847	20859	926	9	0	1	432	166	154	121	4.894081	0.000088	19.537006	2
0	21710	21980	922	11	0	1	459	164	174	132	5.581295	0.000088	19.780987	2
1	22231	22665	799	10	0	0	474	166	184	134	5.409605	0.000088	19.927572	1
0	20246	20865	633	9	0	1	476	185	181	119	3.761056	0.000088	19.537666	2
0	22073	22191	628	7	0	1	457	177	166	121	4.674664	0.000088	19.831011	1
0	19280	20869	852	10	0	1	415	162	149	114	3.514890	0.000088	19.537825	4
0	21288	21911	799	10	0	1	458	167	173	128	5.409605	0.000088	19.767199	1
0	20839	20875	628	7	0	1	459	175	169	122	4.674664	0.000088	19.539261	6
0	22159	22269	799	10	0	1	482	174	186	132	5.409605	0.000088	19.846388	2
1	22287	22690	861	10	0	0	459	167	176	126	5.671650	0.000088	19.934055	1
0	19878	20881	932	10	0	1	428	156	162	120	5.793077	0.000088	19.540901	2
0	19875	21045	628	7	0	1	432	160	159	120	4.674664	0.000088	19.577070	10
1	20592	21562	813	9	0	0	496	194	181	130	3.781383	0.000088	19.693354	1
0	20739	20887	855	9	0	1	452	181	162	118	5.668297	0.000088	19.542616	3
0	20758	20895	858	9	0	1	461	182	168	120	5.425762	0.000088	19.546804	1
0	19578	21077	775	7	0	1	404	154	160	97	3.180935	0.000088	19.582338	1
0	19123	20899	933	9	0	1	406	160	146	109	3.532435	0.000088	19.547611	1
0	21229	22166	628	7	0	1	482	180	182	127	4.674664	0.000088	19.825485	1
0	20400	20904	628	7	0	1	444	172	157	122	4.674664	0.000088	19.549461	2
0	20869	20906	852	10	0	1	417	163	150	114	3.514890	0.000088	19.549612	1
0	20715	20908	692	10	0	1	491	191	178	132	3.501280	0.000088	19.549902	2
0	20742	20912	628	7	0	1	448	173	158	124	4.674664	0.000088	19.551178	6
0	20753	20914	725	9	0	1	423	160	150	122	5.123222	0.000088	19.551226	10
0	20268	20916	818	5	0	1	301	108	120	78	2.980727	0.000088	19.551634	2
1	21816	22737	673	9	0	0	446	178	157	120	3.413214	0.000088	19.947063	1
0	20536	20922	725	9	0	1	432	155	161	125	5.123222	0.000088	19.553009	3
0	20660	20926	919	12	0	1	479	187	171	133	3.875494	0.000088	19.554634	3
0	21611	22406	858	9	0	1	463	183	167	122	5.425762	0.000088	19.878878	2
0	19882	20930	643	8	0	1	419	168	163	96	3.046848	0.000088	19.555496	2
0	20714	22289	692	10	0	1	496	192	178	136	3.501280	0.000088	19.849932	1
0	21960	22168	628	7	0	1	469	193	163	120	4.674664	0.000088	19.825928	2
0	20794	21273	822	8	0	1	427	163	160	112	4.776417	0.000088	19.629562	1
1	21188	21553	830	8	0	0	487	173	177	145	5.212936	0.000088	19.690258	1
0	20151	20944	830	8	0	1	473	165	175	141	5.212936	0.000088	19.558088	10
0	21411	21425	809	8	0	1	454	169	174	119	5.092616	0.000088	19.662733	1
0	20406	20949	628	7	0	1	459	176	164	126	4.674664	0.000088	19.560320	4
0	20406	20950	628	7	0	1	457	175	165	124	4.674664	0.000088	19.560320	2
0	21719	22360	954	8	0	1	436	179	157	108	4.783589	0.000088	19.867199	2
0	21221	22489	656	9	0	1	468	187	167	123	3.371029	0.000088	19.892162	2
0	20591	20965	789	8	0	1	428	163	160	113	5.121121	0.000088	19.564171	4
0	22249	22733	846	8	0	1	454	178	168	116	5.396563	0.000088	19.946850	2
0	21634	21788	358	8	0	1	424	168	150	114	3.365728	0.000088	19.743183	4
0	21171	21267	883	13	0	1	557	222	194	154	5.272857	0.000088	19.629133	1
0	20757	20980	633	9	0	1	487	189	184	123	3.761056	0.000088	19.566389	8
0	20780	20982	628	7	0	1	475	189	177	116	4.674664	0.000088	19.566614	4
0	18264	21017	628	7	0	1	402	147	146	116	4.674664	0.000088	19.573351	8
0	20904	20986	628	7	0	1	448	173	158	124	4.674664	0.000088	19.567085	2
0	20945	20988	633	9	0	1	482	186	179	126	3.761056	0.000088	19.567348	3
0	20876	20992	861	10	0	1	430	158	161	121	5.671650	0.000088	19.567694	4
1	21976	22392	628	7	0	0	455	169	170	123	4.674664	0.000088	19.874977	1
0	20921	20996	725	9	0	1	440	156	164	129	5.123222	0.000088	19.567923	1
0	21524	22225	1004	9	0	1	437	165	163	118	5.616825	0.000088	19.836588	1
0	20729	20998	849	9	0	1	425	171	150	113	3.747409	0.000088	19.567924	4
0	22081	22086	805	10	0	1	499	195	178	136	3.520433	0.000088	19.803080	4
0	20841	21004	930	13	0	1	521	209	183	142	5.234832	0.000088	19.569576	13
0	21001	21139	628	7	0	1	426	158	155	120	4.674664	0.000088	19.599335	4
0	20201	21008	628	7	0	1	448	175	158	122	4.674664	0.000088	19.570063	2
0	20605	21010	883	13	0	1	534	217	186	144	5.272857	0.000088	19.570271	1
0	19946	21012	628	7	0	1	405	160	144	108	4.674664	0.000088	19.570730	1
0	20698	21233	789	8	0	1	416	161	151	112	5.121121	0.000088	19.620335	2
1	19925	22096	358	8	0	0	445	171	165	117	3.365728	0.000088	19.807222	1
0	18264	21018	938	8	0	1	406	147	150	117	5.009449	0.000088	19.573351	9
0	20923	21109	941	10	0	1	470	187	174	119	5.939359	0.000088	19.591822	3
0	19561	21024	799	10	0	1	447	163	169	125	5.409605	0.000088	19.574409	5
0	21718	21883	954	8	0	1	431	176	153	110	4.783589	0.000088	19.761547	2
0	20982	21034	628	7	0	1	478	191	178	116	4.674664	0.000088	19.575619	2
0	22230	22605	1006	10	0	1	481	203	171	117	5.309497	0.000088	19.917051	6
0	20950	21648	628	7	0	1	461	176	167	125	4.674664	0.000088	19.712524	2
0	19875	21046	628	7	0	1	433	165	158	117	4.674664	0.000088	19.577070	4
0	20379	21048	805	10	0	1	460	183	166	121	3.520433	0.000088	19.577284	10
1	21871	22311	754	9	0	0	461	186	158	126	3.716587	0.000088	19.856838	1
0	21284	21772	961	11	0	1	483	197	178	119	6.137765	0.000088	19.740232	1
0	21618	22068	805	10	0	1	490	189	176	135	3.520433	0.000088	19.797806	2
0	21008	21055	628	7	0	1	452	178	159	122	4.674664	0.000088	19.578203	2
0	20610	21558	915	9	0	1	444	160	170	123	5.134372	0.000088	19.692799	2
0	20963	21061	628	7	0	1	455	172	162	128	4.674664	0.000088	19.579317	1
0	21139	21199	628	7	0	1	428	159	156	120	4.674664	0.000088	19.613342	4
0	20833	21068	754	9	0	1	436	172	152	121	3.716587	0.000088	19.581156	4
0	20916	21070	818	5	0	1	305	110	121	79	2.980727	0.000088	19.581577	2
0	21051	21072	799	10	0	1	455	167	174	124	5.409605	0.000088	19.581991	1
0	20506	21074	830	8	0	1	463	165	168	138	5.212936	0.000088	19.582092	3
0	20254	21076	564	9	0	1	423	169	163	100	3.508739	0.000088	19.582249	5
0	22013	22150	930	13	0	1	540	219	190	144	5.234832	0.000088	19.822071	2
0	20805	21079	628	7	0	1	470	176	176	125	4.674664	0.000088	19.582350	1
0	21194	21538	628	7	0	1	477	181	176	127	4.674664	0.000088	19.688549	3
0	21076	21086	564	9	0	1	427	170	165	101	3.508739	0.000088	19.584240	2
1	20735	21090	527	8	0	0	344	140	131	81	2.433946	0.000088	19.585321	1
0	21520	21528	358	8	0	1	415	166	140	117	3.365728	0.000088	19.686529	6
1	20911	21820	628	7	0	0	454	172	163	126	4.674664	0.000088	19.751818	1
0	20949	21096	628	7	0	1	463	176	166	128	4.674664	0.000088	19.587669	1
0	20472	21098	775	7	0	1	410	157	159	101	3.180935	0.000088	19.587873	5
0	20851	21100	628	7	0	1	445	168	160	124	4.674664	0.000088	19.587906	2
0	22557	22723	1028	9	0	1	503	177	186	149	5.362519	0.000088	19.944414	2
1	20300	22162	801	8	0	0	375	164	127	92	2.839136	0.000088	19.823994	1
0	21220	21427	789	8	0	1	434	164	164	114	5.121121	0.000088	19.662737	4
0	21185	21534	628	7	0	1	485	195	178	119	4.674664	0.000088	19.687582	1
0	19951	21179	879	10	0	1	470	190	174	116	3.687848	0.000088	19.609190	1
0	22370	22385	883	13	0	1	563	230	192	154	5.272857	0.000088	19.873123	1
0	21095	21114	628	7	0	1	470	178	171	128	4.674664	0.000088	19.595375	3
0	20185	21116	628	7	0	1	455	185	158	119	4.674664	0.000088	19.595654	4
0	21566	21674	358	8	0	1	420	167	141	120	3.365728	0.000088	19.718693	3
0	21004	21120	930	13	0	1	525	211	185	142	5.234832	0.000088	19.596136	4
0	20439	21122	790	10	0	1	428	180	153	105	3.919246	0.000088	19.596405	2
0	21033	21185	628	7	0	1	482	193	178	118	4.674664	0.000088	19.610340	2
0	20515	21225	952	8	0	1	471	184	168	127	5.862268	0.000088	19.616827	4
0	20773	21130	916	8	0	1	424	159	153	120	4.701440	0.000088	19.597357	3
0	20900	21132	628	7	0	1	449	178	162	116	4.674664	0.000088	19.598539	2
0	19851	21136	945	8	0	1	438	167	160	119	4.688099	0.000088	19.598995	1
0	21132	21138	628	7	0	1	451	179	163	116	4.674664	0.000088	19.599224	1
0	21001	21140	946	8	0	1	428	161	154	121	4.738440	0.000088	19.599335	2
0	20436	21142	790	10	0	1	435	181	158	106	3.919246	0.000088	19.600418	1
0	21057	21144	849	9	0	1	429	172	152	114	3.747409	0.000088	19.601091	2
0	20788	21146	628	7	0	1	429	172	155	109	4.674664	0.000088	19.601536	2
0	20895	21380	858	9	0	1	471	189	170	121	5.425762	0.000088	19.653217	1
0	21071	21349	799	10	0	1	458	169	174	125	5.409605	0.000088	19.646873	1
0	20827	21152	790	10	0	1	427	174	157	106	3.919246	0.000088	19.602901	1
0	20992	21154	861	10	0	1	432	159	162	121	5.671650	0.000088	19.602978	4
0	21098	21156	775	7	0	1	414	158	161	102	3.180935	0.000088	19.604334	5
0	20784	21158	633	9	0	1	454	179	165	119	3.761056	0.000088	19.605114	3
0	20622	21164	628	7	0	1	451	168	164	126	4.674664	0.000088	19.606359	1
0	20875	21166	628	7	0	1	471	181	172	125	4.674664	0.000088	19.606457	1
1	21995	22961	805	10	0	0	478	189	173	126	3.520433	0.000088	19.993248	1
0	19920	21176	628	7	0	1	414	164	152	105	4.674664	0.000088	19.608198	4
0	21841	21855	628	7	0	1	487	200	167	127	4.674664	0.000088	19.756199	1
1	21138	21241	628	7	0	0	456	181	163	119	4.674664	0.000088	19.622267	1
0	21567	21913	358	8	0	1	423	171	141	119	3.365728	0.000088	19.767229	2
0	21403	21435	805	10	0	1	469	185	170	124	3.520433	0.000088	19.664326	8
0	20944	21188	830	8	0	1	478	166	177	143	5.212936	0.000088	19.610397	7
1	19218	21461	966	8	0	0	434	163	160	119	5.361591	0.000088	19.669371	1
0	21931	22255	861	10	0	1	451	165	171	125	5.671650	0.000088	19.842909	3
0	21165	21194	628	7	0	1	472	180	173	126	4.674664	0.000088	19.612020	5
0	21114	21374	628	7	0	1	476	179	172	132	4.674664	0.000088	19.652140	3
0	21017	21202	951	8	0	1	406	150	147	117	5.060031	0.000088	19.613493	5
1	18757	21204	358	8	0	0	455	181	163	119	3.365728	0.000088	19.614618	1
1	21251	21857	956	8	0	0	435	164	159	120	4.792529	0.000088	19.756281	1
0	21149	21271	930	13	0	1	534	217	187	143	5.234832	0.000088	19.629490	9
1	22465	22869	789	8	0	0	468	178	178	120	5.121121	0.000088	19.975510	1
0	21085	21212	564	9	0	1	436	172	167	106	3.508739	0.000088	19.615044	3
0	21047	21214	805	10	0	1	457	184	163	120	3.520433	0.000088	19.615259	4
1	21614	22794	840	12	0	0	453	176	163	126	3.728797	0.000088	19.961645	1
0	20965	21220	789	8	0	1	430	163	161	114	5.121121	0.000088	19.616381	4
0	20710	21698	628	7	0	1	436	171	155	117	4.674664	0.000088	19.723410	2
1	21541	21812	789	8	0	0	425	166	157	110	5.121121	0.000088	19.748529	1
1	22602	22903	789	8	0	0	431	168	154	117	5.121121	0.000088	19.985106	1
0	20545	21228	628	7	0	1	438	163	160	122	4.674664	0.000088	19.617075	1
0	21528	21566	358	8	0	1	418	167	140	119	3.365728	0.000088	19.694233	3
0	22226	22452	713	8	0	1	438	163	167	116	5.445080	0.000088	19.885233	3
0	21091	21598	852	10	0	1	435	171	158	116	3.514890	0.000088	19.702232	1
1	22810	22899	938	8	0	0	433	151	160	130	5.009449	0.000088	19.985046	1
1	21460	22987	790	10	0	0	444	186	160	108	3.919246	0.000088	19.996151	1
1	19779	21248	509	5	0	0	415	156	148	116	2.823879	0.000088	19.623095	1
0	21918	22328	628	7	0	1	451	173	163	122	4.674664	0.000088	19.860735	1
0	21262	21335	958	6	0	1	313	114	123	82	3.003560	0.000088	19.644138	1
0	21281	21941	628	7	0	1	459	175	162	129	4.674664	0.000088	19.772552	2
0	22037	22044	938	8	0	1	422	153	153	124	5.009449	0.000088	19.793978	2
0	20912	21258	628	7	0	1	452	173	160	126	4.674664	0.000088	19.625971	6
0	21070	21262	958	6	0	1	307	111	122	80	3.003560	0.000088	19.626469	2
0	21074	21266	830	8	0	1	468	166	172	138	5.212936	0.000088	19.628969	3
0	21322	21548	954	8	0	1	436	180	155	109	4.783589	0.000088	19.689941	3
1	20707	21270	923	8	0	0	469	183	170	124	4.804632	0.000088	19.629133	1
0	20121	21278	358	8	0	1	410	165	138	115	3.365728	0.000088	19.629837	6
0	21018	21280	960	9	0	1	414	152	152	119	5.180645	0.000088	19.630091	2
0	21258	21282	628	7	0	1	456	175	162	126	4.674664	0.000088	19.630255	3
0	21109	21284	961	11	0	1	478	195	175	119	6.137765	0.000088	19.631014	3
0	20914	21286	725	9	0	1	428	163	151	123	5.123222	0.000088	19.631241	2
0	21024	21287	799	10	0	1	454	163	174	127	5.409605	0.000088	19.631321	4
0	21024	21288	799	10	0	1	454	165	172	127	5.409605	0.000088	19.631321	1
0	21127	21292	633	9	0	1	484	190	182	121	3.761056	0.000088	19.631880	2
0	21158	21294	633	9	0	1	456	180	166	119	3.761056	0.000088	19.632595	3
0	21638	21962	692	10	0	1	501	195	182	134	3.501280	0.000088	19.778736	1
0	21068	21298	754	9	0	1	444	175	153	125	3.716587	0.000088	19.633938	1
0	20645	21304	628	7	0	1	425	160	155	117	4.674664	0.000088	19.634706	1
0	21143	21306	849	9	0	1	434	174	153	116	3.747409	0.000088	19.634745	2
0	20937	21308	789	8	0	1	445	162	170	121	5.121121	0.000088	19.635141	1
0	21746	22439	916	8	0	1	435	164	155	124	4.701440	0.000088	19.884598	2
0	21287	21312	799	10	0	1	460	165	177	128	5.409605	0.000088	19.635542	4
1	22024	22108	628	7	0	0	472	178	167	134	4.674664	0.000088	19.810551	1
0	22073	22192	628	7	0	1	458	179	164	122	4.674664	0.000088	19.831011	1
0	21237	21322	954	8	0	1	431	178	152	109	4.783589	0.000088	19.638964	3
0	21475	21489	633	9	0	1	482	188	179	124	3.761056	0.000088	19.674250	1
0	21086	21328	564	9	0	1	432	171	168	102	3.508739	0.000088	19.640512	2
1	21539	22134	628	7	0	0	482	183	175	131	4.674664	0.000088	19.817638	1
0	21301	21332	628	7	0	1	484	185	178	128	4.674664	0.000088	19.642614	1
1	22226	22451	713	8	0	0	442	163	169	118	5.445080	0.000088	19.885233	1
0	21262	21336	958	6	0	1	310	113	123	80	3.003560	0.000088	19.644138	1
0	21048	21402	805	10	0	1	466	184	168	124	3.520433	0.000088	19.655352	2
0	21249	21340	643	8	0	1	427	169	168	98	3.046848	0.000088	19.644768	2
0	21329	21342	952	8	0	1	483	186	175	130	5.862268	0.000088	19.645769	4
0	21536	21618	805	10	0	1	485	188	175	132	3.520433	0.000088	19.705660	8
0	21294	22112	633	9	0	1	462	183	169	119	3.761056	0.000088	19.811443	2
1	21739	22457	932	10	0	0	435	158	166	121	5.793077	0.000088	19.886183	1
0	20908	21638	692	10	0	1	494	192	180	132	3.501280	0.000088	19.709789	1
0	20899	21354	933	9	0	1	409	160	147	111	3.532435	0.000088	19.648125	1
1	20642	21356	805	10	0	0	449	181	162	116	3.520433	0.000088	19.648663	1
0	20688	21798	921	8	0	1	426	167	152	115	5.471940	0.000088	19.744841	1
0	20432	21362	809	8	0	1	441	162	171	116	5.092616	0.000088	19.649401	2
1	21349	22209	799	10	0	0	461	170	174	127	5.409605	0.000088	19.833412	1
0	21146	21469	628	7	0	1	435	172	157	113	4.674664	0.000088	19.670059	1
0	21271	22012	930	13	0	1	537	218	188	144	5.234832	0.000088	19.787334	5
1	19267	21736	358	8	0	0	409	163	144	110	3.365728	0.000088	19.732122	1
0	21821	22295	628	7	0	1	458	176	163	126	4.674664	0.000088	19.852011	2
0	21100	21383	628	7	0	1	449	170	162	124	4.674664	0.000088	19.654213	1
0	21073	21590	830	8	0	1	471	170	168	141	5.212936	0.000088	19.700302	3
0	20597	21389	628	7	0	1	439	162	163	121	4.674664	0.000088	19.654461	2
1	21671	21972	884	8	0	0	433	180	156	105	4.687037	0.000088	19.779924	1
0	21323	21392	790	10	0	1	434	180	159	105	3.919246	0.000088	19.654697	3
0	21179	21397	879	10	0	1	472	190	176	116	3.687848	0.000088	19.655102	1
0	21597	21808	799	10	0	1	469	169	180	130	5.409605	0.000088	19.745998	4
0	21048	21403	805	10	0	1	461	184	166	121	3.520433	0.000088	19.655352	8
0	20207	21407	628	7	0	1	435	158	162	122	4.674664	0.000088	19.656687	1
0	21362	21411	809	8	0	1	449	167	173	117	5.092616	0.000088	19.660378	1
0	21061	21417	963	8	0	1	456	173	162	129	4.681679	0.000088	19.661259	1
0	21712	21998	830	8	0	1	480	171	175	142	5.212936	0.000088	19.783838	2
1	22683	22763	883	13	0	0	563	229	194	153	5.272857	0.000088	19.955696	1
1	22636	22642	930	13	0	0	551	223	190	151	5.234832	0.000088	19.923441	1
0	20993	21646	628	7	0	1	440	164	162	121	4.674664	0.000088	19.712458	1
0	21125	21430	964	9	0	1	417	156	152	118	4.801252	0.000088	19.663366	4
0	21035	21871	754	9	0	1	459	186	157	125	3.716587	0.000088	19.758297	2
0	21214	21662	805	10	0	1	463	189	164	120	3.520433	0.000088	19.715502	3
1	21598	21875	852	10	0	0	440	172	162	116	3.514890	0.000088	19.759090	1
0	21947	22038	628	7	0	1	417	155	150	119	4.674664	0.000088	19.792814	2
0	21129	21442	916	8	0	1	430	161	155	122	4.701440	0.000088	19.667400	1
1	20738	21444	855	9	0	0	454	184	161	118	5.668297	0.000088	19.667505	1
0	21273	21512	822	8	0	1	429	164	160	113	4.776417	0.000088	19.682819	1
0	21425	21447	809	8	0	1	461	170	177	122	5.092616	0.000088	19.667536	1
1	22135	22398	628	7	0	0	491	185	180	133	4.674664	0.000088	19.876360	1
0	21824	21947	628	7	0	1	408	151	147	117	4.674664	0.000088	19.773409	2
1	22041	22635	930	13	0	0	547	222	189	149	5.234832	0.000088	19.922375	1
0	20719	21456	628	7	0	1	451	185	158	115	4.674664	0.000088	19.668945	3
0	20977	21710	922	11	0	1	455	164	171	131	5.581295	0.000088	19.726696	4
1	21578	22197	633	9	0	0	483	189	181	122	3.761056	0.000088	19.831619	1
0	22672	22893	805	10	0	1	471	190	168	123	3.520433	0.000088	19.982597	2
0	21297	21466	754	9	0	1	444	175	156	122	3.716587	0.000088	19.669487	3
0	21376	21468	809	8	0	1	438	163	164	119	5.092616	0.000088	19.669542	2
0	21146	21470	628	7	0	1	434	175	155	111	4.674664	0.000088	19.670059	1
1	22775	22857	956	8	0	0	459	172	165	130	4.792529	0.000088	19.973646	1
1	22110	22517	956	8	0	0	438	162	162	122	4.792529	0.000088	19.899963	1
1	22003	22577	628	7	0	0	466	180	166	127	4.674664	0.000088	19.912878	1
0	21072	21686	799	10	0	1	464	170	176	128	5.409605	0.000088	19.721048	1
0	21282	21480	628	7	0	1	460	177	164	126	4.674664	0.000088	19.671335	3
1	21653	22653	628	7	0	0	439	167	159	120	4.674664	0.000088	19.925325	1
0	21802	22557	830	8	0	1	499	175	186	146	5.212936	0.000088	19.908844	3
0	21199	21664	628	7	0	1	437	162	159	123	4.674664	0.000088	19.716057	3
0	21392	21684	790	10	0	1	439	182	160	107	3.919246	0.000088	19.720655	2
0	21188	21552	830	8	0	1	482	166	178	146	5.212936	0.000088	19.690258	6
0	20580	21501	692	10	0	1	490	191	178	131	3.501280	0.000088	19.679256	3
0	20657	21503	799	10	0	1	452	160	173	129	5.409605	0.000088	19.679750	2
0	21120	21505	930	13	0	1	529	213	187	142	5.234832	0.000088	19.680004	1
1	20353	21750	628	7	0	0	442	177	162	110	4.674664	0.000088	19.737053	1
0	20397	21511	813	9	0	1	493	201	172	129	3.781383	0.000088	19.681494	1
1	22623	22997	725	9	0	0	467	174	170	132	5.123222	0.000088	19.998720	1
0	21417	21515	963	8	0	1	458	175	162	129	4.681679	0.000088	19.682831	1
